Iter,O,D,aCost,bCost
152,N001,N003,0.5331428570000001,1.3755574830000001
152,N004,N002,0.516571428,1.352857143
152,N004,N003,0.566571428,1.3684714416666668
153,N001,N002,0.48314285700000004,1.337857143
153,N001,N003,0.5331428570000001,1.3755574830000001
153,N004,N002,0.516571428,1.352857143
153,N004,N003,0.566571428,1.3684714416666668
154,N001,N002,0.48314285700000004,1.337857143
154,N001,N003,0.5331428570000001,1.3755574830000001
154,N004,N002,0.516571428,1.352857143
154,N004,N003,0.566571428,1.3684714416666668
155,N001,N002,0.48314285700000004,1.337857143
155,N001,N003,0.5331428570000001,1.3755574830000001
155,N004,N002,0.516571428,1.352857143
155,N004,N003,0.566571428,1.3684714416666668
156,N001,N002,0.48314285700000004,1.337857143
156,N001,N003,0.5331428570000001,1.3755574830000001
156,N004,N002,0.516571428,1.352857143
156,N004,N003,0.566571428,1.3684714416666668
157,N001,N002,0.48314285700000004,1.337857143
157,N001,N003,0.5331428570000001,1.3755574830000001
157,N004,N002,0.516571428,1.352857143
157,N004,N003,0.566571428,1.3684714416666668
158,N001,N002,0.48314285700000004,1.337857143
158,N001,N003,0.5331428570000001,1.3755574830000001
158,N004,N002,0.516571428,1.352857143
158,N004,N003,0.566571428,1.3684714416666668
159,N001,N002,0.48314285700000004,1.337857143
159,N001,N003,0.5331428570000001,1.3755574830000001
159,N004,N002,0.516571428,1.352857143
159,N004,N003,0.566571428,1.3684714416666668
160,N001,N002,0.48314285700000004,1.337857143
160,N001,N003,0.5331428570000001,1.3755574830000001
160,N004,N002,0.516571428,1.352857143
160,N004,N003,0.566571428,1.3684714416666668
161,N001,N002,0.48314285700000004,1.337857143
161,N001,N003,0.5331428570000001,1.3755574830000001
161,N004,N002,0.516571428,1.352857143
161,N004,N003,0.566571428,1.3684714416666668
162,N001,N002,0.48314285700000004,1.337857143
162,N001,N003,0.5331428570000001,1.3755574830000001
162,N004,N002,0.516571428,1.352857143
162,N004,N003,0.566571428,1.3684714416666668
163,N001,N002,0.48314285700000004,1.337857143
163,N001,N003,0.5331428570000001,1.3755574830000001
163,N004,N002,0.516571428,1.352857143
163,N004,N003,0.566571428,1.3684714416666668
164,N001,N002,0.48314285700000004,1.337857143
164,N001,N003,0.5331428570000001,1.3755574830000001
164,N004,N002,0.516571428,1.352857143
164,N004,N003,0.566571428,1.3684714416666668
165,N001,N002,0.48314285700000004,1.337857143
165,N001,N003,0.5331428570000001,1.3755574830000001
165,N004,N002,0.516571428,1.352857143
165,N004,N003,0.566571428,1.3684714416666668
166,N001,N002,0.48314285700000004,1.337857143
166,N001,N003,0.5331428570000001,1.3755574830000001
166,N004,N002,0.516571428,1.352857143
166,N004,N003,0.566571428,1.3684714416666668
167,N001,N002,0.48314285700000004,1.337857143
167,N001,N003,0.5331428570000001,1.3755574830000001
167,N004,N002,0.516571428,1.352857143
167,N004,N003,0.566571428,1.3684714416666668
168,N001,N002,0.48314285700000004,1.337857143
168,N001,N003,0.5331428570000001,1.3755574830000001
168,N004,N002,0.516571428,1.352857143
168,N004,N003,0.566571428,1.3684714416666668
169,N001,N002,0.48314285700000004,1.337857143
169,N001,N003,0.5331428570000001,1.3755574830000001
169,N004,N002,0.516571428,1.352857143
169,N004,N003,0.566571428,1.3684714416666668
170,N001,N002,0.48314285700000004,1.337857143
170,N001,N003,0.5331428570000001,1.3755574830000001
170,N004,N002,0.516571428,1.352857143
170,N004,N003,0.566571428,1.3684714416666668
171,N001,N002,0.48314285700000004,1.337857143
171,N001,N003,0.5331428570000001,1.3755574830000001
171,N004,N002,0.516571428,1.352857143
171,N004,N003,0.566571428,1.3684714416666668
172,N001,N002,0.48314285700000004,1.337857143
172,N001,N003,0.5331428570000001,1.3755574830000001
172,N004,N002,0.516571428,1.352857143
172,N004,N003,0.566571428,1.3684714416666668
173,N001,N002,0.48314285700000004,1.337857143
173,N001,N003,0.5331428570000001,1.3755574830000001
173,N004,N002,0.516571428,1.352857143
173,N004,N003,0.566571428,1.3684714416666668
174,N001,N002,0.48314285700000004,1.337857143
174,N001,N003,0.5331428570000001,1.3755574830000001
174,N004,N002,0.516571428,1.352857143
174,N004,N003,0.566571428,1.3684714416666668
175,N001,N002,0.48314285700000004,1.337857143
175,N001,N003,0.5331428570000001,1.3755574830000001
175,N004,N002,0.516571428,1.352857143
175,N004,N003,0.566571428,1.3684714416666668
176,N001,N002,0.48314285700000004,1.337857143
176,N001,N003,0.5331428570000001,1.3755574830000001
176,N004,N002,0.516571428,1.352857143
176,N004,N003,0.566571428,1.3684714416666668
177,N001,N002,0.48314285700000004,1.337857143
177,N001,N003,0.5331428570000001,1.3755574830000001
177,N004,N002,0.516571428,1.352857143
177,N004,N003,0.566571428,1.3684714416666668
178,N001,N002,0.48314285700000004,1.337857143
178,N001,N003,0.5331428570000001,1.3755574830000001
178,N004,N002,0.516571428,1.352857143
178,N004,N003,0.566571428,1.3684714416666668
179,N001,N002,0.48314285700000004,1.337857143
179,N001,N003,0.5331428570000001,1.3755574830000001
179,N004,N002,0.516571428,1.352857143
179,N004,N003,0.566571428,1.3684714416666668
180,N001,N002,0.48314285700000004,1.337857143
180,N001,N003,0.5331428570000001,1.3755574830000001
180,N004,N002,0.516571428,1.352857143
180,N004,N003,0.566571428,1.3684714416666668
181,N001,N002,0.48314285700000004,1.337857143
181,N001,N003,0.5331428570000001,1.3755574830000001
181,N004,N002,0.516571428,1.352857143
181,N004,N003,0.566571428,1.3684714416666668
182,N001,N002,0.48314285700000004,1.337857143
182,N001,N003,0.5331428570000001,1.3755574830000001
182,N004,N002,0.516571428,1.352857143
182,N004,N003,0.566571428,1.3684714416666668
183,N001,N002,0.48314285700000004,1.337857143
183,N001,N003,0.5331428570000001,1.3755574830000001
183,N004,N002,0.516571428,1.352857143
183,N004,N003,0.566571428,1.3684714416666668
184,N001,N002,0.48314285700000004,1.337857143
184,N001,N003,0.5331428570000001,1.3755574830000001
184,N004,N002,0.516571428,1.352857143
184,N004,N003,0.566571428,1.3684714416666668
185,N001,N002,0.48314285700000004,1.337857143
185,N001,N003,0.5331428570000001,1.3755574830000001
185,N004,N002,0.516571428,1.352857143
185,N004,N003,0.566571428,1.3684714416666668
186,N001,N002,0.48314285700000004,1.337857143
186,N001,N003,0.5331428570000001,1.3755574830000001
186,N004,N002,0.516571428,1.352857143
186,N004,N003,0.566571428,1.3684714416666668
187,N001,N002,0.48314285700000004,1.337857143
187,N001,N003,0.5331428570000001,1.3755574830000001
187,N004,N002,0.516571428,1.352857143
187,N004,N003,0.566571428,1.3684714416666668
188,N001,N002,0.48314285700000004,1.337857143
188,N001,N003,0.5331428570000001,1.3755574830000001
188,N004,N002,0.516571428,1.352857143
188,N004,N003,0.566571428,1.3684714416666668
189,N001,N002,0.48314285700000004,1.337857143
189,N001,N003,0.5331428570000001,1.3755574830000001
189,N004,N002,0.516571428,1.352857143
189,N004,N003,0.566571428,1.3684714416666668
190,N001,N002,0.48314285700000004,1.337857143
190,N001,N003,0.5331428570000001,1.3755574830000001
190,N004,N002,0.516571428,1.352857143
190,N004,N003,0.566571428,1.3684714416666668
191,N001,N002,0.48314285700000004,1.337857143
191,N001,N003,0.5331428570000001,1.3755574830000001
191,N004,N002,0.516571428,1.352857143
191,N004,N003,0.566571428,1.3684714416666668
192,N001,N002,0.48314285700000004,1.337857143
192,N001,N003,0.5331428570000001,1.3755574830000001
192,N004,N002,0.516571428,1.352857143
192,N004,N003,0.566571428,1.3684714416666668
193,N001,N002,0.48314285700000004,1.337857143
193,N001,N003,0.5331428570000001,1.3755574830000001
193,N004,N002,0.516571428,1.352857143
193,N004,N003,0.566571428,1.3684714416666668
194,N001,N002,0.48314285700000004,1.337857143
194,N001,N003,0.5331428570000001,1.3755574830000001
194,N004,N002,0.516571428,1.352857143
194,N004,N003,0.566571428,1.3684714416666668
195,N001,N002,0.48314285700000004,1.337857143
195,N001,N003,0.5331428570000001,1.3755574830000001
195,N004,N002,0.516571428,1.352857143
195,N004,N003,0.566571428,1.3684714416666668
196,N001,N002,0.48314285700000004,1.337857143
196,N001,N003,0.5331428570000001,1.3755574830000001
196,N004,N002,0.516571428,1.352857143
196,N004,N003,0.566571428,1.3684714416666668
197,N001,N002,0.48314285700000004,1.337857143
197,N001,N003,0.5331428570000001,1.3755574830000001
197,N004,N002,0.516571428,1.352857143
197,N004,N003,0.566571428,1.3684714416666668
198,N001,N002,0.48314285700000004,1.337857143
198,N001,N003,0.5331428570000001,1.3755574830000001
198,N004,N002,0.516571428,1.352857143
198,N004,N003,0.566571428,1.3684714416666668
199,N001,N002,0.48314285700000004,1.337857143
199,N001,N003,0.5331428570000001,1.3755574830000001
199,N004,N002,0.516571428,1.352857143
199,N004,N003,0.566571428,1.3684714416666668
200,N001,N002,0.48314285700000004,1.337857143
200,N001,N003,0.5331428570000001,1.3755574830000001
200,N004,N002,0.516571428,1.352857143
200,N004,N003,0.566571428,1.3684714416666668
201,N001,N002,0.48314285700000004,1.337857143
201,N001,N003,0.5331428570000001,1.3755574830000001
201,N004,N002,0.516571428,1.352857143
201,N004,N003,0.566571428,1.3684714416666668
202,N001,N002,0.48314285700000004,1.337857143
202,N001,N003,0.5331428570000001,1.3755574830000001
202,N004,N002,0.516571428,1.352857143
202,N004,N003,0.566571428,1.3684714416666668
203,N001,N002,0.48314285700000004,1.337857143
203,N001,N003,0.5331428570000001,1.3755574830000001
203,N004,N002,0.516571428,1.352857143
203,N004,N003,0.566571428,1.3684714416666668
204,N001,N002,0.48314285700000004,1.337857143
204,N001,N003,0.5331428570000001,1.3755574830000001
204,N004,N002,0.516571428,1.352857143
204,N004,N003,0.566571428,1.3684714416666668
205,N001,N002,0.48314285700000004,1.337857143
205,N001,N003,0.5331428570000001,1.3755574830000001
205,N004,N002,0.516571428,1.352857143
205,N004,N003,0.566571428,1.3684714416666668
206,N001,N002,0.48314285700000004,1.337857143
206,N001,N003,0.5331428570000001,1.3755574830000001
206,N004,N002,0.516571428,1.352857143
206,N004,N003,0.566571428,1.3684714416666668
207,N001,N002,0.48314285700000004,1.337857143
207,N001,N003,0.5331428570000001,1.3755574830000001
207,N004,N002,0.516571428,1.352857143
207,N004,N003,0.566571428,1.3684714416666668
208,N001,N002,0.48314285700000004,1.337857143
208,N001,N003,0.5331428570000001,1.3755574830000001
208,N004,N002,0.516571428,1.352857143
208,N004,N003,0.566571428,1.3684714416666668
209,N001,N002,0.48314285700000004,1.337857143
209,N001,N003,0.5331428570000001,1.3755574830000001
209,N004,N002,0.516571428,1.352857143
209,N004,N003,0.566571428,1.3684714416666668
210,N001,N002,0.48314285700000004,1.337857143
210,N001,N003,0.5331428570000001,1.3755574830000001
210,N004,N002,0.516571428,1.352857143
210,N004,N003,0.566571428,1.3684714416666668
211,N001,N002,0.48314285700000004,1.337857143
211,N001,N003,0.5331428570000001,1.3755574830000001
211,N004,N002,0.516571428,1.352857143
211,N004,N003,0.566571428,1.3684714416666668
212,N001,N002,0.48314285700000004,1.337857143
212,N001,N003,0.5331428570000001,1.3755574830000001
212,N004,N002,0.516571428,1.352857143
212,N004,N003,0.566571428,1.3684714416666668
213,N001,N002,0.48314285700000004,1.337857143
213,N001,N003,0.5331428570000001,1.3755574830000001
213,N004,N002,0.516571428,1.352857143
213,N004,N003,0.566571428,1.3684714416666668
214,N001,N002,0.48314285700000004,1.337857143
214,N001,N003,0.5331428570000001,1.3755574830000001
214,N004,N002,0.516571428,1.352857143
214,N004,N003,0.566571428,1.3684714416666668
215,N001,N002,0.48314285700000004,1.337857143
215,N001,N003,0.5331428570000001,1.3755574830000001
215,N004,N002,0.516571428,1.352857143
215,N004,N003,0.566571428,1.3684714416666668
216,N001,N002,0.48314285700000004,1.337857143
216,N001,N003,0.5331428570000001,1.3755574830000001
216,N004,N002,0.516571428,1.352857143
216,N004,N003,0.566571428,1.3684714416666668
217,N001,N002,0.48314285700000004,1.337857143
217,N001,N003,0.5331428570000001,1.3755574830000001
217,N004,N002,0.516571428,1.352857143
217,N004,N003,0.566571428,1.3684714416666668
218,N001,N002,0.48314285700000004,1.337857143
218,N001,N003,0.5331428570000001,1.3755574830000001
218,N004,N002,0.516571428,1.352857143
218,N004,N003,0.566571428,1.3684714416666668
219,N001,N002,0.48314285700000004,1.337857143
219,N001,N003,0.5331428570000001,1.3755574830000001
219,N004,N002,0.516571428,1.352857143
219,N004,N003,0.566571428,1.3684714416666668
220,N001,N002,0.48314285700000004,1.337857143
220,N001,N003,0.5331428570000001,1.3755574830000001
220,N004,N002,0.516571428,1.352857143
220,N004,N003,0.566571428,1.3684714416666668
221,N001,N002,0.48314285700000004,1.337857143
221,N001,N003,0.5331428570000001,1.3755574830000001
221,N004,N002,0.516571428,1.352857143
221,N004,N003,0.566571428,1.3684714416666668
222,N001,N002,0.48314285700000004,1.337857143
222,N001,N003,0.5331428570000001,1.3755574830000001
222,N004,N002,0.516571428,1.352857143
222,N004,N003,0.566571428,1.3684714416666668
223,N001,N002,0.48314285700000004,1.337857143
223,N001,N003,0.5331428570000001,1.3755574830000001
223,N004,N002,0.516571428,1.352857143
223,N004,N003,0.566571428,1.3684714416666668
224,N001,N002,0.48314285700000004,1.337857143
224,N001,N003,0.5331428570000001,1.3755574830000001
224,N004,N002,0.516571428,1.352857143
224,N004,N003,0.566571428,1.3684714416666668
225,N001,N002,0.48314285700000004,1.337857143
225,N001,N003,0.5331428570000001,1.3755574830000001
225,N004,N002,0.516571428,1.352857143
225,N004,N003,0.566571428,1.3684714416666668
226,N001,N002,0.48314285700000004,1.337857143
226,N001,N003,0.5331428570000001,1.3755574830000001
226,N004,N002,0.516571428,1.352857143
226,N004,N003,0.566571428,1.3684714416666668
227,N001,N002,0.48314285700000004,1.337857143
227,N001,N003,0.5331428570000001,1.3755574830000001
227,N004,N002,0.516571428,1.352857143
227,N004,N003,0.566571428,1.3684714416666668
228,N001,N002,0.48314285700000004,1.337857143
228,N001,N003,0.5331428570000001,1.3755574830000001
228,N004,N002,0.516571428,1.352857143
228,N004,N003,0.566571428,1.3684714416666668
229,N001,N002,0.48314285700000004,1.337857143
229,N001,N003,0.5331428570000001,1.3755574830000001
229,N004,N002,0.516571428,1.352857143
229,N004,N003,0.566571428,1.3684714416666668
230,N001,N002,0.48314285700000004,1.337857143
230,N001,N003,0.5331428570000001,1.3755574830000001
230,N004,N002,0.516571428,1.352857143
230,N004,N003,0.566571428,1.3684714416666668
231,N001,N002,0.48314285700000004,1.337857143
231,N001,N003,0.5331428570000001,1.3755574830000001
231,N004,N002,0.516571428,1.352857143
231,N004,N003,0.566571428,1.3684714416666668
232,N001,N002,0.48314285700000004,1.337857143
232,N001,N003,0.5331428570000001,1.3755574830000001
232,N004,N002,0.516571428,1.352857143
232,N004,N003,0.566571428,1.3684714416666668
233,N001,N002,0.48314285700000004,1.337857143
233,N001,N003,0.5331428570000001,1.3755574830000001
233,N004,N002,0.516571428,1.352857143
233,N004,N003,0.566571428,1.3684714416666668
234,N001,N002,0.48314285700000004,1.337857143
234,N001,N003,0.5331428570000001,1.3755574830000001
234,N004,N002,0.516571428,1.352857143
234,N004,N003,0.566571428,1.3684714416666668
235,N001,N002,0.48314285700000004,1.337857143
235,N001,N003,0.5331428570000001,1.3755574830000001
235,N004,N002,0.516571428,1.352857143
235,N004,N003,0.566571428,1.3684714416666668
236,N001,N002,0.48314285700000004,1.337857143
236,N001,N003,0.5331428570000001,1.3755574830000001
236,N004,N002,0.516571428,1.352857143
236,N004,N003,0.566571428,1.3684714416666668
237,N001,N002,0.48314285700000004,1.337857143
237,N001,N003,0.5331428570000001,1.3755574830000001
237,N004,N002,0.516571428,1.352857143
237,N004,N003,0.566571428,1.3684714416666668
238,N001,N002,0.48314285700000004,1.337857143
238,N001,N003,0.5331428570000001,1.3755574830000001
238,N004,N002,0.516571428,1.352857143
238,N004,N003,0.566571428,1.3684714416666668
239,N001,N002,0.48314285700000004,1.337857143
239,N001,N003,0.5331428570000001,1.3755574830000001
239,N004,N002,0.516571428,1.352857143
239,N004,N003,0.566571428,1.3684714416666668
240,N001,N002,0.48314285700000004,1.337857143
240,N001,N003,0.5331428570000001,1.3755574830000001
240,N004,N002,0.516571428,1.352857143
240,N004,N003,0.566571428,1.3684714416666668
241,N001,N002,0.48314285700000004,1.337857143
241,N001,N003,0.5331428570000001,1.3755574830000001
241,N004,N002,0.516571428,1.352857143
241,N004,N003,0.566571428,1.3684714416666668
242,N001,N002,0.48314285700000004,1.337857143
242,N001,N003,0.5331428570000001,1.3755574830000001
242,N004,N002,0.516571428,1.352857143
242,N004,N003,0.566571428,1.3684714416666668
243,N001,N002,0.48314285700000004,1.337857143
243,N001,N003,0.5331428570000001,1.3755574830000001
243,N004,N002,0.516571428,1.352857143
243,N004,N003,0.566571428,1.3684714416666668
244,N001,N002,0.48314285700000004,1.337857143
244,N001,N003,0.5331428570000001,1.3755574830000001
244,N004,N002,0.516571428,1.352857143
244,N004,N003,0.566571428,1.3684714416666668
245,N001,N002,0.48314285700000004,1.337857143
245,N001,N003,0.5331428570000001,1.3755574830000001
245,N004,N002,0.516571428,1.352857143
245,N004,N003,0.566571428,1.3684714416666668
246,N001,N002,0.48314285700000004,1.337857143
246,N001,N003,0.5331428570000001,1.3755574830000001
246,N004,N002,0.516571428,1.352857143
246,N004,N003,0.566571428,1.3684714416666668
247,N001,N002,0.48314285700000004,1.337857143
247,N001,N003,0.5331428570000001,1.3755574830000001
247,N004,N002,0.516571428,1.352857143
247,N004,N003,0.566571428,1.3684714416666668
248,N001,N002,0.48314285700000004,1.337857143
248,N001,N003,0.5331428570000001,1.3755574830000001
248,N004,N002,0.516571428,1.352857143
248,N004,N003,0.566571428,1.3684714416666668
249,N001,N002,0.48314285700000004,1.337857143
249,N001,N003,0.5331428570000001,1.3755574830000001
249,N004,N002,0.516571428,1.352857143
249,N004,N003,0.566571428,1.3684714416666668
250,N001,N002,0.48314285700000004,1.337857143
250,N001,N003,0.5331428570000001,1.3755574830000001
250,N004,N002,0.516571428,1.352857143
250,N004,N003,0.566571428,1.3684714416666668
251,N001,N002,0.48314285700000004,1.337857143
251,N001,N003,0.5331428570000001,1.3755574830000001
251,N004,N002,0.516571428,1.352857143
251,N004,N003,0.566571428,1.3684714416666668
